127.0.0.1 - - [08/Jun/2012:18:55:51 -0400] "GET / HTTP/1.1" 200 23525
127.0.0.1 - - [08/Jun/2012:19:05:20 -0400] "GET /admin/manage_insurance/3D%22http://is.bailcommerce.com/assets/images/spacer.gi= HTTP/1.1" 400 1239
127.0.0.1 - - [08/Jun/2012:19:05:20 -0400] "GET /admin/manage_insurance/3D%22http://is.bailcommerce.com/assets/images/logo.png%22 HTTP/1.1" 404 1235
127.0.0.1 - - [08/Jun/2012:19:05:20 -0400] "GET /admin/manage_insurance/3D%22http://is.bailcommerce.com/assets/images/spacer.gif%22 HTTP/1.1" 404 1235
127.0.0.1 - - [08/Jun/2012:19:11:34 -0400] "POST /admin/manage_insurance/process_agent_frm HTTP/1.1" 200 18392
127.0.0.1 - - [08/Jun/2012:19:11:35 -0400] "GET /admin/manage_insurance/3D%22http://is.bailcommerce.com/assets/images/spacer.gi= HTTP/1.1" 400 1239
127.0.0.1 - - [08/Jun/2012:19:11:35 -0400] "GET /admin/manage_insurance/3D%22http://is.bailcommerce.com/assets/images/logo.png%22 HTTP/1.1" 404 1235
127.0.0.1 - - [08/Jun/2012:19:11:35 -0400] "GET /admin/manage_insurance/3D%22http://is.bailcommerce.com/assets/images/spacer.gif%22 HTTP/1.1" 404 1235
127.0.0.1 - - [08/Jun/2012:19:13:27 -0400] "POST /admin/manage_insurance/process_agent_frm HTTP/1.1" 200 18392
127.0.0.1 - - [08/Jun/2012:19:13:27 -0400] "GET /admin/manage_insurance/3D%22http://is.bailcommerce.com/assets/images/spacer.gi= HTTP/1.1" 400 1239
127.0.0.1 - - [08/Jun/2012:19:13:27 -0400] "GET /admin/manage_insurance/3D%22http://is.bailcommerce.com/assets/images/logo.png%22 HTTP/1.1" 404 1235
127.0.0.1 - - [08/Jun/2012:19:13:27 -0400] "GET /admin/manage_insurance/3D%22http://is.bailcommerce.com/assets/images/spacer.gif%22 HTTP/1.1" 404 1235
127.0.0.1 - - [08/Jun/2012:19:15:05 -0400] "POST /admin/manage_insurance/process_agent_frm HTTP/1.1" 200 11962
127.0.0.1 - - [08/Jun/2012:19:15:29 -0400] "POST /admin/manage_insurance/process_agent_frm HTTP/1.1" 200 10524
127.0.0.1 - - [08/Jun/2012:19:15:48 -0400] "POST /admin/manage_insurance/process_agent_frm HTTP/1.1" 200 5679
127.0.0.1 - - [08/Jun/2012:19:16:06 -0400] "GET /assets/images/logo.png HTTP/1.1" 200 7534
127.0.0.1 - - [08/Jun/2012:19:16:06 -0400] "GET /assets/images/spacer.gif HTTP/1.1" 200 43
127.0.0.1 - - [08/Jun/2012:19:16:39 -0400] "POST /admin/manage_insurance/process_agent_frm HTTP/1.1" 200 6165
127.0.0.1 - - [08/Jun/2012:19:28:14 -0400] "POST /admin/manage_insurance/process_agent_frm HTTP/1.1" 200 5757
127.0.0.1 - - [08/Jun/2012:19:31:41 -0400] "POST /admin/manage_insurance/process_agent_frm HTTP/1.1" 200 5236
127.0.0.1 - - [08/Jun/2012:19:48:41 -0400] "POST /admin/manage_insurance/process_agent_frm HTTP/1.1" 200 6428
127.0.0.1 - - [08/Jun/2012:19:56:34 -0400] "POST /admin/manage_insurance/process_agent_frm HTTP/1.1" 200 33065
127.0.0.1 - - [08/Jun/2012:19:56:35 -0400] "GET /_assets/css/reset.css HTTP/1.1" 304 -
127.0.0.1 - - [08/Jun/2012:19:56:35 -0400] "GET /_assets/css/1col.css HTTP/1.1" 304 -
127.0.0.1 - - [08/Jun/2012:19:56:35 -0400] "GET /_assets/css/style.css HTTP/1.1" 304 -
127.0.0.1 - - [08/Jun/2012:19:56:35 -0400] "GET /_assets/css/mystyle.css HTTP/1.1" 200 6082
127.0.0.1 - - [08/Jun/2012:19:56:35 -0400] "GET /_assets/js/libs/jqueryUI/js/jquery-ui-1.8.12.custom.min.js HTTP/1.1" 304 -
127.0.0.1 - - [08/Jun/2012:19:56:35 -0400] "GET /_assets/js/main.js HTTP/1.1" 304 -
127.0.0.1 - - [08/Jun/2012:19:56:35 -0400] "GET /_assets/css/jquery-ui-1.8.12.custom.css HTTP/1.1" 304 -
127.0.0.1 - - [08/Jun/2012:19:56:35 -0400] "GET /_assets/css/main.css HTTP/1.1" 304 -
127.0.0.1 - - [08/Jun/2012:19:56:35 -0400] "GET /_assets/js/libs/jquerytools/jquerytools.min.js HTTP/1.1" 304 -
127.0.0.1 - - [08/Jun/2012:19:56:35 -0400] "GET /_assets/js/libs/jqueryUI/js/jquery-ui-timepicker-addon.js HTTP/1.1" 304 -
127.0.0.1 - - [08/Jun/2012:19:56:35 -0400] "GET /_assets/design/tray.gif HTTP/1.1" 304 -
127.0.0.1 - - [08/Jun/2012:19:56:35 -0400] "GET /_assets/design/ico-delete.gif HTTP/1.1" 200 74
127.0.0.1 - - [08/Jun/2012:19:56:35 -0400] "GET /_assets/design/content-h1.gif HTTP/1.1" 304 -
127.0.0.1 - - [08/Jun/2012:19:56:35 -0400] "GET /_assets/design/separator.gif HTTP/1.1" 304 -
127.0.0.1 - - [08/Jun/2012:19:56:35 -0400] "GET /_assets/design/tray-logout.gif HTTP/1.1" 304 -
127.0.0.1 - - [08/Jun/2012:19:56:35 -0400] "GET /_assets/design/menu.gif HTTP/1.1" 304 -
127.0.0.1 - - [08/Jun/2012:19:56:35 -0400] "GET /_assets/design/menu-left.gif HTTP/1.1" 304 -
127.0.0.1 - - [08/Jun/2012:19:56:35 -0400] "GET /_assets/design/menu-right.gif HTTP/1.1" 304 -
127.0.0.1 - - [08/Jun/2012:19:56:35 -0400] "GET /_assets/img/loader.gif HTTP/1.1" 304 -
127.0.0.1 - - [08/Jun/2012:20:01:22 -0400] "GET /logout HTTP/1.1" 302 -
127.0.0.1 - - [08/Jun/2012:20:01:22 -0400] "GET /login HTTP/1.1" 200 24874
127.0.0.1 - - [08/Jun/2012:20:01:23 -0400] "GET /assets/images/ico-done.gif HTTP/1.1" 200 72
127.0.0.1 - - [08/Jun/2012:20:01:27 -0400] "GET /register_agents HTTP/1.1" 200 35804
127.0.0.1 - - [08/Jun/2012:20:02:50 -0400] "POST /front/process_agent_frm HTTP/1.1" 302 -
127.0.0.1 - - [08/Jun/2012:20:02:55 -0400] "GET /login HTTP/1.1" 200 25032
127.0.0.1 - - [08/Jun/2012:20:03:03 -0400] "POST /front/process_login HTTP/1.1" 302 -
127.0.0.1 - - [08/Jun/2012:20:03:04 -0400] "GET /master_agent/cpanel HTTP/1.1" 404 1235
127.0.0.1 - - [08/Jun/2012:20:03:26 -0400] "GET /master_agent/cpanel HTTP/1.1" 404 1235
127.0.0.1 - - [08/Jun/2012:20:03:32 -0400] "GET /logout HTTP/1.1" 302 -
127.0.0.1 - - [08/Jun/2012:20:03:32 -0400] "GET /login HTTP/1.1" 200 24903
127.0.0.1 - - [08/Jun/2012:20:03:42 -0400] "POST /front/process_login HTTP/1.1" 302 -
127.0.0.1 - - [08/Jun/2012:20:03:43 -0400] "GET /master_agent/cpanel HTTP/1.1" 404 1235
127.0.0.1 - - [08/Jun/2012:20:04:07 -0400] "GET /logout HTTP/1.1" 302 -
127.0.0.1 - - [08/Jun/2012:20:04:07 -0400] "GET /login HTTP/1.1" 200 24903
127.0.0.1 - - [08/Jun/2012:20:04:17 -0400] "POST /front/process_login HTTP/1.1" 302 -
127.0.0.1 - - [08/Jun/2012:20:04:17 -0400] "GET /admin/cpanel HTTP/1.1" 200 25173
127.0.0.1 - - [08/Jun/2012:20:04:30 -0400] "GET /admin/cpanel/manage_members HTTP/1.1" 200 26063
127.0.0.1 - - [08/Jun/2012:20:04:34 -0400] "GET /admin/manage_insurance HTTP/1.1" 200 31399
127.0.0.1 - - [08/Jun/2012:20:04:36 -0400] "GET /admin/manage_insurance/add_agent HTTP/1.1" 200 28199
127.0.0.1 - - [08/Jun/2012:20:04:56 -0400] "POST /admin/manage_insurance/process_agent_frm HTTP/1.1" 200 33222
127.0.0.1 - - [08/Jun/2012:20:05:04 -0400] "POST /admin/manage_insurance/process_agent_frm HTTP/1.1" 200 6202
127.0.0.1 - - [08/Jun/2012:20:07:51 -0400] "POST /admin/manage_insurance/process_agent_frm HTTP/1.1" 200 34050
127.0.0.1 - - [08/Jun/2012:20:07:52 -0400] "GET /_assets/css/reset.css HTTP/1.1" 304 -
127.0.0.1 - - [08/Jun/2012:20:07:52 -0400] "GET /_assets/css/main.css HTTP/1.1" 304 -
127.0.0.1 - - [08/Jun/2012:20:07:52 -0400] "GET /_assets/css/1col.css HTTP/1.1" 304 -
127.0.0.1 - - [08/Jun/2012:20:07:52 -0400] "GET /_assets/css/style.css HTTP/1.1" 304 -
127.0.0.1 - - [08/Jun/2012:20:07:52 -0400] "GET /_assets/css/mystyle.css HTTP/1.1" 304 -
127.0.0.1 - - [08/Jun/2012:20:07:52 -0400] "GET /_assets/css/jquery-ui-1.8.12.custom.css HTTP/1.1" 304 -
127.0.0.1 - - [08/Jun/2012:20:07:52 -0400] "GET /_assets/js/libs/jquerytools/jquerytools.min.js HTTP/1.1" 304 -
127.0.0.1 - - [08/Jun/2012:20:07:52 -0400] "GET /_assets/js/libs/jqueryUI/js/jquery-ui-1.8.12.custom.min.js HTTP/1.1" 304 -
127.0.0.1 - - [08/Jun/2012:20:07:52 -0400] "GET /_assets/js/libs/jqueryUI/js/jquery-ui-timepicker-addon.js HTTP/1.1" 304 -
127.0.0.1 - - [08/Jun/2012:20:07:52 -0400] "GET /_assets/js/main.js HTTP/1.1" 304 -
127.0.0.1 - - [08/Jun/2012:20:07:52 -0400] "GET /_assets/design/menu.gif HTTP/1.1" 304 -
127.0.0.1 - - [08/Jun/2012:20:07:52 -0400] "GET /_assets/design/tray.gif HTTP/1.1" 304 -
127.0.0.1 - - [08/Jun/2012:20:07:52 -0400] "GET /_assets/design/tray-logout.gif HTTP/1.1" 304 -
127.0.0.1 - - [08/Jun/2012:20:07:52 -0400] "GET /_assets/design/menu-left.gif HTTP/1.1" 304 -
127.0.0.1 - - [08/Jun/2012:20:07:52 -0400] "GET /_assets/design/ico-delete.gif HTTP/1.1" 304 -
127.0.0.1 - - [08/Jun/2012:20:07:52 -0400] "GET /_assets/design/menu-right.gif HTTP/1.1" 304 -
127.0.0.1 - - [08/Jun/2012:20:07:52 -0400] "GET /_assets/design/content-h1.gif HTTP/1.1" 304 -
127.0.0.1 - - [08/Jun/2012:20:07:52 -0400] "GET /_assets/design/separator.gif HTTP/1.1" 304 -
127.0.0.1 - - [08/Jun/2012:20:07:52 -0400] "GET /_assets/img/loader.gif HTTP/1.1" 304 -
127.0.0.1 - - [08/Jun/2012:20:08:24 -0400] "POST /admin/manage_insurance/process_agent_frm HTTP/1.1" 200 6202
127.0.0.1 - - [08/Jun/2012:20:10:27 -0400] "POST /admin/manage_insurance/process_agent_frm HTTP/1.1" 302 -
127.0.0.1 - - [08/Jun/2012:20:10:29 -0400] "GET /admin/manage_insurance HTTP/1.1" 200 32879
127.0.0.1 - - [08/Jun/2012:20:10:29 -0400] "GET /_assets/css/reset.css HTTP/1.1" 304 -
127.0.0.1 - - [08/Jun/2012:20:10:29 -0400] "GET /_assets/css/main.css HTTP/1.1" 304 -
127.0.0.1 - - [08/Jun/2012:20:10:29 -0400] "GET /_assets/css/1col.css HTTP/1.1" 304 -
127.0.0.1 - - [08/Jun/2012:20:10:29 -0400] "GET /_assets/css/style.css HTTP/1.1" 304 -
127.0.0.1 - - [08/Jun/2012:20:10:29 -0400] "GET /_assets/css/mystyle.css HTTP/1.1" 304 -
127.0.0.1 - - [08/Jun/2012:20:10:29 -0400] "GET /_assets/css/jquery-ui-1.8.12.custom.css HTTP/1.1" 304 -
127.0.0.1 - - [08/Jun/2012:20:10:29 -0400] "GET /_assets/js/libs/jquerytools/jquerytools.min.js HTTP/1.1" 304 -
127.0.0.1 - - [08/Jun/2012:20:10:29 -0400] "GET /_assets/js/libs/jqueryUI/js/jquery-ui-1.8.12.custom.min.js HTTP/1.1" 304 -
127.0.0.1 - - [08/Jun/2012:20:10:29 -0400] "GET /_assets/js/libs/jqueryUI/js/jquery-ui-timepicker-addon.js HTTP/1.1" 304 -
127.0.0.1 - - [08/Jun/2012:20:10:29 -0400] "GET /_assets/js/main.js HTTP/1.1" 304 -
127.0.0.1 - - [08/Jun/2012:20:10:29 -0400] "GET /_assets/design/menu-left.gif HTTP/1.1" 304 -
127.0.0.1 - - [08/Jun/2012:20:10:29 -0400] "GET /_assets/design/btn-02-top.gif HTTP/1.1" 304 -
127.0.0.1 - - [08/Jun/2012:20:10:29 -0400] "GET /_assets/design/btn-02.gif HTTP/1.1" 304 -
127.0.0.1 - - [08/Jun/2012:20:10:29 -0400] "GET /_assets/design/btn-02-bottom.gif HTTP/1.1" 304 -
127.0.0.1 - - [08/Jun/2012:20:10:29 -0400] "GET /_assets/design/label.gif HTTP/1.1" 404 1235
127.0.0.1 - - [08/Jun/2012:20:10:29 -0400] "GET /_assets/design/ico-edit.gif HTTP/1.1" 200 128
127.0.0.1 - - [08/Jun/2012:20:10:29 -0400] "GET /_assets/design/ico-delete.gif HTTP/1.1" 304 -
127.0.0.1 - - [08/Jun/2012:20:10:29 -0400] "GET /_assets/design/separator.gif HTTP/1.1" 304 -
127.0.0.1 - - [08/Jun/2012:20:10:29 -0400] "GET /_assets/design/tray.gif HTTP/1.1" 304 -
127.0.0.1 - - [08/Jun/2012:20:10:29 -0400] "GET /_assets/design/tray-logout.gif HTTP/1.1" 304 -
127.0.0.1 - - [08/Jun/2012:20:10:29 -0400] "GET /_assets/design/menu.gif HTTP/1.1" 304 -
127.0.0.1 - - [08/Jun/2012:20:10:29 -0400] "GET /_assets/design/menu-right.gif HTTP/1.1" 304 -
127.0.0.1 - - [08/Jun/2012:20:10:29 -0400] "GET /_assets/design/content-h1.gif HTTP/1.1" 304 -
127.0.0.1 - - [08/Jun/2012:20:10:29 -0400] "GET /_assets/img/loader.gif HTTP/1.1" 304 -
127.0.0.1 - - [08/Jun/2012:20:11:53 -0400] "GET /admin/manage_insurance HTTP/1.1" 200 32424
127.0.0.1 - - [08/Jun/2012:20:11:53 -0400] "GET /_assets/css/reset.css HTTP/1.1" 304 -
127.0.0.1 - - [08/Jun/2012:20:11:53 -0400] "GET /_assets/css/mystyle.css HTTP/1.1" 304 -
127.0.0.1 - - [08/Jun/2012:20:11:53 -0400] "GET /_assets/js/libs/jqueryUI/js/jquery-ui-1.8.12.custom.min.js HTTP/1.1" 304 -
127.0.0.1 - - [08/Jun/2012:20:11:53 -0400] "GET /_assets/js/libs/jqueryUI/js/jquery-ui-timepicker-addon.js HTTP/1.1" 304 -
127.0.0.1 - - [08/Jun/2012:20:11:53 -0400] "GET /_assets/js/main.js HTTP/1.1" 304 -
127.0.0.1 - - [08/Jun/2012:20:11:53 -0400] "GET /_assets/css/main.css HTTP/1.1" 304 -
127.0.0.1 - - [08/Jun/2012:20:11:53 -0400] "GET /_assets/css/1col.css HTTP/1.1" 304 -
127.0.0.1 - - [08/Jun/2012:20:11:53 -0400] "GET /_assets/css/jquery-ui-1.8.12.custom.css HTTP/1.1" 304 -
127.0.0.1 - - [08/Jun/2012:20:11:53 -0400] "GET /_assets/css/style.css HTTP/1.1" 304 -
127.0.0.1 - - [08/Jun/2012:20:11:53 -0400] "GET /_assets/js/libs/jquerytools/jquerytools.min.js HTTP/1.1" 304 -
127.0.0.1 - - [08/Jun/2012:20:11:53 -0400] "GET /_assets/design/menu.gif HTTP/1.1" 304 -
127.0.0.1 - - [08/Jun/2012:20:11:53 -0400] "GET /_assets/design/menu-left.gif HTTP/1.1" 304 -
127.0.0.1 - - [08/Jun/2012:20:11:53 -0400] "GET /_assets/design/tray.gif HTTP/1.1" 304 -
127.0.0.1 - - [08/Jun/2012:20:11:53 -0400] "GET /_assets/design/menu-right.gif HTTP/1.1" 304 -
127.0.0.1 - - [08/Jun/2012:20:11:53 -0400] "GET /_assets/design/tray-logout.gif HTTP/1.1" 304 -
127.0.0.1 - - [08/Jun/2012:20:11:53 -0400] "GET /_assets/design/btn-02-bottom.gif HTTP/1.1" 304 -
127.0.0.1 - - [08/Jun/2012:20:11:53 -0400] "GET /_assets/design/ico-delete.gif HTTP/1.1" 304 -
127.0.0.1 - - [08/Jun/2012:20:11:53 -0400] "GET /_assets/design/separator.gif HTTP/1.1" 304 -
127.0.0.1 - - [08/Jun/2012:20:11:53 -0400] "GET /_assets/design/content-h1.gif HTTP/1.1" 304 -
127.0.0.1 - - [08/Jun/2012:20:11:53 -0400] "GET /_assets/design/btn-02-top.gif HTTP/1.1" 304 -
127.0.0.1 - - [08/Jun/2012:20:11:53 -0400] "GET /_assets/design/btn-02.gif HTTP/1.1" 304 -
127.0.0.1 - - [08/Jun/2012:20:11:53 -0400] "GET /_assets/design/label.gif HTTP/1.1" 404 1235
127.0.0.1 - - [08/Jun/2012:20:11:53 -0400] "GET /_assets/design/ico-edit.gif HTTP/1.1" 304 -
127.0.0.1 - - [08/Jun/2012:20:11:53 -0400] "GET /_assets/img/loader.gif HTTP/1.1" 304 -
127.0.0.1 - - [08/Jun/2012:20:12:51 -0400] "GET /admin/manage_insurance HTTP/1.1" 500 2279
127.0.0.1 - - [08/Jun/2012:20:12:58 -0400] "GET /admin/manage_insurance HTTP/1.1" 500 2279
127.0.0.1 - - [08/Jun/2012:20:13:15 -0400] "GET /admin/manage_insurance HTTP/1.1" 500 2274
127.0.0.1 - - [08/Jun/2012:20:13:27 -0400] "GET /admin/manage_insurance HTTP/1.1" 200 32644
127.0.0.1 - - [08/Jun/2012:20:13:27 -0400] "GET /_assets/css/reset.css HTTP/1.1" 304 -
127.0.0.1 - - [08/Jun/2012:20:13:27 -0400] "GET /_assets/js/libs/jquerytools/jquerytools.min.js HTTP/1.1" 304 -
127.0.0.1 - - [08/Jun/2012:20:13:27 -0400] "GET /_assets/js/libs/jqueryUI/js/jquery-ui-1.8.12.custom.min.js HTTP/1.1" 304 -
127.0.0.1 - - [08/Jun/2012:20:13:27 -0400] "GET /_assets/js/libs/jqueryUI/js/jquery-ui-timepicker-addon.js HTTP/1.1" 304 -
127.0.0.1 - - [08/Jun/2012:20:13:27 -0400] "GET /_assets/js/main.js HTTP/1.1" 304 -
127.0.0.1 - - [08/Jun/2012:20:13:27 -0400] "GET /_assets/css/main.css HTTP/1.1" 304 -
127.0.0.1 - - [08/Jun/2012:20:13:27 -0400] "GET /_assets/css/1col.css HTTP/1.1" 304 -
